word,synset_difficulty,syllable_difficulty,frequency_difficulty,word_difficulty,word_difficulty_class
hyphy,-0.5474026753548172,-0.22548916358378593,-0.35050706852172736,-0.7086398530702039,easy
windshield,-0.3098945412517413,-0.22548916358378593,-0.4230044137977779,-0.6045510735878269,easy
deterioration,-0.07238640714866534,2.6124541349736523,-0.42305420935054666,1.335411792477943,hard
policeman,-0.3098945412517413,0.7204919359353601,-0.423599183702079,-0.008201526455567458,medium
roosevelt,0.1651217269544106,0.7204919359353601,-0.4237511594176282,0.29134279410957414,medium
veklenko,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
postal,-0.3098945412517413,-0.22548916358378593,-0.4237915019349557,-0.6050475686602174,easy
leftfield,-0.07238640714866534,-0.22548916358378593,-0.390024328340248,-0.43392714748843514,medium
thunderous-,-0.5474026753548172,0.7204919359353601,-0.4192550682019587,-0.15528135249669375,medium
asap,-0.3098945412517413,-0.22548916358378593,-0.4236767289043506,-0.6049751698506722,easy
shapely,-0.3098945412517413,0.7204919359353601,-0.41623386365287934,-0.0035554837339492906,medium
sinned,-0.07238640714866534,-0.22548916358378593,-0.42156002071774445,-0.4538198572502571,medium
accords,0.8776461292636385,-0.22548916358378593,-0.42204218956005224,0.14515636436523457,medium
caffeine,-0.3098945412517413,-0.22548916358378593,-0.423507760031803,-0.6048685843126053,easy
flips,3.4902356043974745,-1.1714702631029321,-0.42264955348618355,1.1960695389264981,hard
erifovi,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
populo,-0.5474026753548172,0.7204919359353601,-0.19444536616232008,-0.013471428021801613,medium
daw,-0.3098945412517413,-1.1714702631029321,-0.4218972631032197,-1.2005774109986662,easy
ahhh-ahhh-ahhh,-0.5474026753548172,0.7204919359353601,-0.4212064126611772,-0.15651226027280693,medium
gib,-0.07238640714866534,-1.1714702631029321,-0.41658578665043194,-1.047406839081453,easy
tourism,-0.3098945412517413,-0.22548916358378593,-0.4239707756074727,-0.6051606544644745,easy
fine-tuned,0.1651217269544106,0.7204919359353601,-0.4237167773630368,0.2913644823041701,medium
continued,2.0651867997790183,0.7204919359353601,-0.42408959973822286,1.4896900532987456,hard
normalcy,-0.07238640714866534,0.7204919359353601,-0.41988039013017037,0.14396438135239806,medium
mumps,-0.3098945412517413,-1.1714702631029321,-0.4196837584946937,-1.1991811326418518,easy
sorrow,0.6401379951605626,-0.22548916358378593,-0.42358655171592186,-0.005637912449554463,medium
share,1.8276786656759423,-1.1714702631029321,-0.4241029086367131,0.14641210884888875,medium
causing,0.1651217269544106,-0.22548916358378593,-0.4240363928820352,-0.30556185900842314,medium
'thou,-0.5474026753548172,-1.1714702631029321,-0.42392309641836384,-1.3516753997445425,easy
settled,5.627808811325158,-0.22548916358378593,-0.42401668481345123,3.140312721296444,hard
jefferson,-0.3098945412517413,0.7204919359353601,-0.42383401313407815,-0.008349656824115384,medium
toosieslide-,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
clearly,0.4026298610574866,-0.22548916358378593,-0.4240865729159112,-0.15577341915462065,medium
hazard,0.8776461292636385,-0.22548916358378593,-0.4238204878832622,0.14403461406433443,medium
trickled,-0.3098945412517413,-0.22548916358378593,-0.4156771190352978,-0.5999290172110546,medium
boo-hoo-hoo,-0.5474026753548172,0.7204919359353601,-0.421389445946516,-0.15662771764023725,medium
brooksie,-0.5474026753548172,-1.1714702631029321,-0.21757817177878172,-1.2215130539319183,easy
protection,1.1151542633667144,0.7204919359353601,-0.42408052955079534,0.8904154011266144,hard
vomitspit,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
jamming,1.3526623974697904,-0.22548916358378593,-0.4227144419244095,0.44437249450263155,hard
plies,1.3526623974697904,-1.1714702631029321,-0.41692572465425987,-0.14870071145309066,medium
rusty,0.4026298610574866,-0.22548916358378593,-0.4234158601024351,-0.15535033361800704,medium
bonkaz,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
buffoon,-0.07238640714866534,-0.22548916358378593,-0.41957844234183156,-0.452569877924277,medium
gucci'd,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
ahundredmillion,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
kamikaze,-0.07238640714866534,0.7204919359353601,-0.4202518790533497,0.14373004619843735,medium
ridin',-0.5474026753548172,-0.22548916358378593,-0.4182739377013493,-0.7513871834259358,easy
crackin',-0.5474026753548172,-0.22548916358378593,-0.4060648123307011,-0.7436856690739847,easy
konvict,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
dolo,-0.5474026753548172,-0.22548916358378593,-0.39503347611695877,-0.7367271039358481,easy
lao',-0.5474026753548172,-1.1714702631029321,-0.422578388895953,-1.3508271584521792,easy
transferred,1.5901705315728665,-0.22548916358378593,-0.4239957157040777,0.5933843606163848,hard
rebell,-0.5474026753548172,-0.22548916358378593,-0.3381645996875182,-0.7008542256825375,easy
strum,-0.07238640714866534,-1.1714702631029321,-0.4146460084041663,-1.0461832272706404,easy
l-o-c,-0.5474026753548172,0.7204919359353601,-0.4240669112904374,-0.15831666235552663,medium
ivry,-0.3098945412517413,-0.22548916358378593,-0.36670215084204316,-0.5690356150240746,medium
sho,-0.5474026753548172,-1.1714702631029321,-0.4219960262104912,-1.3504598041623372,easy
libyan,-0.07238640714866534,-0.22548916358378593,-0.4230298793683786,-0.4547470438545009,medium
trails,1.3526623974697904,-1.1714702631029321,-0.42377605486343445,-0.15302189866510804,medium
grssen,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
ourder,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
trynahave,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
doctors',-0.5474026753548172,-0.22548916358378593,-0.42404020961673367,-0.7550245468377612,easy
omar,-0.5474026753548172,-0.22548916358378593,-0.42361032539287863,-0.7547533759373741,easy
crooks,0.4026298610574866,-1.1714702631029321,-0.4223926345103221,-0.7514296109701896,easy
inter,-0.3098945412517413,-0.22548916358378593,-0.42392309641836384,-0.6051305784395289,easy
justify,0.6401379951605626,0.7204919359353601,-0.42391305454783434,0.5908808575095197,hard
ba,-0.07238640714866534,-1.1714702631029321,-0.42390843212310764,-1.0520259626869524,easy
grousing,-0.07238640714866534,-0.22548916358378593,-0.37504507203735743,-0.4244782349827443,medium
halley's,-0.5474026753548172,-0.22548916358378593,-0.4039031465944717,-0.7423220906696123,easy
screen,3.2527274702943982,-1.1714702631029321,-0.42408052955079534,1.0453467860401333,hard
complexion,0.8776461292636385,0.7204919359353601,-0.42264955348618355,0.7414979671905163,hard
dressed,4.202760006706702,-0.22548916358378593,-0.4240119217585788,2.2413951653633153,hard
trappin',-0.5474026753548172,-0.22548916358378593,-0.2646240562170221,-0.6544648624976926,easy
monogram,-0.3098945412517413,0.7204919359353601,-0.421389445946516,-0.006807624229005843,medium
plaster,2.0651867997790183,-0.22548916358378593,-0.4232744419670756,0.8934795267980211,hard
tellin',-0.5474026753548172,-0.22548916358378593,-0.4218972631032197,-0.7536727765161157,easy
ballerini,-0.5474026753548172,1.6664730354545063,-0.36670215084204316,0.47459374735225784,hard
offensive,1.3526623974697904,0.7204919359353601,-0.42402139689052204,1.0402727954105895,hard
selben,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
launch,1.3526623974697904,-1.1714702631029321,-0.4240624895212343,-0.15320258160192554,medium
marmalada,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
pitly,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
soja,-0.3098945412517413,-0.22548916358378593,-0.39367626028464386,-0.5860508789923451,medium
doorbell,-0.3098945412517413,-0.22548916358378593,-0.42156002071774445,-0.6036399506614885,medium
raia,-0.5474026753548172,-1.1714702631029321,-0.35527344330533894,-1.3083712094233033,easy
peacefully,-0.3098945412517413,1.6664730354545063,-0.4234488837018817,0.588618010654557,hard
bentley,-0.5474026753548172,-0.22548916358378593,-0.4233832362489494,-0.754610128141316,easy
ikon,-0.07238640714866534,-0.22548916358378593,-0.41371909931742656,-0.4488738052716081,medium
quicksand,-0.07238640714866534,-0.22548916358378593,-0.4181399407116827,-0.4516624713235937,medium
meghan,-0.5474026753548172,-0.22548916358378593,-0.42247205758020356,-0.7540353567812472,easy
prosperous,0.4026298610574866,0.7204919359353601,-0.4233999169457015,0.44138445121651976,hard
julija,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
barbie,-0.5474026753548172,-1.1714702631029321,-0.4233304025576485,-1.3513015285509853,easy
nye,-0.5474026753548172,-1.1714702631029321,-0.42274807743718346,-1.3509341979571377,easy
intentions,0.1651217269544106,0.7204919359353601,-0.4238985423341529,0.2912498249891508,medium
punching,0.1651217269544106,-0.22548916358378593,-0.423507760031803,-0.3052283974901424,medium
vandal,-0.07238640714866534,-0.22548916358378593,-0.41947553471371674,-0.45250496380874533,medium
wriggling,-0.07238640714866534,-0.22548916358378593,-0.4146460084041663,-0.44945849937685844,medium
compound,2.0651867997790183,-0.22548916358378593,-0.4239309627576892,0.8930653935871835,hard
button's,-0.5474026753548172,-0.22548916358378593,-0.4098377635893702,-0.746065646130958,easy
pa'lante,-0.5474026753548172,-0.22548916358378593,-0.1980623065230492,-0.6124777213228217,easy
hitta,-0.5474026753548172,-0.22548916358378593,-0.3189582068587744,-0.6887388361251997,easy
levels,2.7777112020882466,-0.22548916358378593,-0.4240903082686119,1.342425158697801,hard
'sace,-0.5474026753548172,-1.1714702631029321,-0.36670215084204316,-1.3155804363290882,easy
underwoodrandy,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
stallions,-0.3098945412517413,-0.22548916358378593,-0.4187847474490474,-0.6018893087227267,medium
wey,-0.5474026753548172,-1.1714702631029321,-0.4139763921027917,-1.3454010202361497,easy
patchouli,-0.07238640714866534,0.7204919359353601,-0.41348794421184454,0.14799673522619922,medium
gamechanger,-0.5474026753548172,1.6664730354545063,-0.39753824192668497,0.4551423459752704,hard
rocks-,-0.5474026753548172,-1.1714702631029321,-0.42400146128555316,-1.3517248322903657,easy
sex,0.8776461292636385,-1.1714702631029321,-0.42410378431490325,-0.45286881717370064,medium
carolina's,-0.5474026753548172,1.6664730354545063,-0.42082870933085526,0.440450722821978,hard
diaries,-0.07238640714866534,-0.22548916358378593,-0.4234158601024351,-0.45499052044046984,medium
dreamlove,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
moanin',-0.5474026753548172,-0.22548916358378593,-0.37504507203735743,-0.7241184218052071,easy
greatest,1.1151542633667144,-1.1714702631029321,-0.4240745490867481,-0.3030302821851749,medium
slattery,-0.5474026753548172,0.7204919359353601,-0.41741326035055976,-0.15411954039546116,medium
aimed,1.1151542633667144,-0.22548916358378593,-0.42395979900506336,0.2937668300419769,hard
stella,-0.3098945412517413,-0.22548916358378593,-0.4235481502297972,-0.604894062443109,easy
lautrill,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
domino's,-0.5474026753548172,0.7204919359353601,-0.42050982572103424,-0.15607285334118592,medium
mulcahy,-0.5474026753548172,0.7204919359353601,-0.41418700844118256,-0.1520844212015169,medium
cowboys,0.1651217269544106,-0.22548916358378593,-0.42385279139350973,-0.3054460432185126,medium
fantasize,-0.07238640714866534,0.7204919359353601,-0.4197843020122298,0.1440249937219909,medium
strmer,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
sticked,3.2527274702943982,-0.22548916358378593,-0.382270548291231,1.6684452434968413,hard
judas,0.6401379951605626,-0.22548916358378593,-0.4228947029851794,-0.005201494379673567,medium
voodoo,0.4026298610574866,-0.22548916358378593,-0.4230298793683786,-0.15510685703203808,medium
testing,1.8276786656759423,-1.1714702631029321,-0.4240597353705912,0.14643934253832713,medium
nbspneath,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
material,2.0651867997790183,1.6664730354545063,-0.4240888578094697,2.086415249201068,hard
poof,-0.3098945412517413,-1.1714702631029321,-0.42082870933085526,-1.1999033674481365,easy
totin',-0.5474026753548172,-0.22548916358378593,-0.3437024120846198,-0.7043474768663794,easy
lax,0.4026298610574866,-1.1714702631029321,-0.42329395535460757,-0.7519981640161485,easy
worshipped,0.4026298610574866,0.7204919359353601,-0.42261875232276264,0.44187720973706557,hard
joked,-0.07238640714866534,-0.22548916358378593,-0.42261875232276264,-0.4544877049791791,medium
hissing,0.6401379951605626,-0.22548916358378593,-0.4203435180010797,-0.0035922072953783173,medium
c-notes,-0.3098945412517413,-0.22548916358378593,-0.42406618630535625,-0.6052208395176026,easy
circumstances,0.8776461292636385,1.6664730354545063,-0.42404727771617595,1.3373410108611812,hard
diamonds-,-0.5474026753548172,-0.22548916358378593,-0.42384768163872244,-0.7549031002196955,easy
sabe,-0.5474026753548172,-1.1714702631029321,-0.4030111789853182,-1.3384841655366768,easy
cocker,-0.07238640714866534,-0.22548916358378593,-0.4196837584946937,-0.45263631133683824,medium
dot,1.3526623974697904,-1.1714702631029321,-0.4238647674525718,-0.15307785855229886,medium
spilling,0.8776461292636385,-0.22548916358378593,-0.4228947029851794,0.14461859903155783,medium
diner,0.1651217269544106,-0.22548916358378593,-0.4231707492403061,-0.30501581113619153,medium
sevdaliza,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
rough-cut,-0.07238640714866534,-0.22548916358378593,-0.42401150514352576,-0.45536625323814073,medium
pissing,-0.07238640714866534,-0.22548916358378593,-0.4233657656218065,-0.4549589208500158,medium
rink,-0.3098945412517413,-1.1714702631029321,-0.4230044137977779,-1.201275801481609,easy
mandatory,0.1651217269544106,1.6664730354545063,-0.42390843212310764,0.887968314405625,hard
favorit,-0.5474026753548172,0.7204919359353601,-0.36405943866425106,-0.1204639581179301,medium
decrepitude,-0.3098945412517413,1.6664730354545063,-0.37833246006815957,0.6170774435439227,hard
rekindling,-0.07238640714866534,0.7204919359353601,-0.4098377635893702,0.15029926858528678,medium
shamed,1.3526623974697904,-0.22548916358378593,-0.4223499831948799,0.4446023950115505,hard
ballinacurra,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
upbringing,-0.07238640714866534,0.7204919359353601,-0.42305420935054666,0.14196233669037914,medium
muddah,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
holy-,-0.5474026753548172,-0.22548916358378593,-0.42408325418605564,-0.7550516993452785,easy
lowest,2.3026949338820946,-0.22548916358378593,-0.4240093734380456,1.042836025553653,hard
dictionary,-0.3098945412517413,1.6664730354545063,-0.42384768163872244,0.5883664489790998,hard
werent,-0.5474026753548172,-0.22548916358378593,-0.42067456476930337,-0.7529014986005492,easy
platinum,-0.3098945412517413,0.7204919359353601,-0.42384768163872244,-0.008358278914682233,medium
bowstrung,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
door,0.6401379951605626,-1.1714702631029321,-0.42409715471455944,-0.6026847286340842,medium
car,0.6401379951605626,-1.1714702631029321,-0.424110898443686,-0.6026933981762426,medium
alex,-0.5474026753548172,-0.22548916358378593,-0.42405223308383716,-0.7550321312389076,easy
suga,-0.5474026753548172,-0.22548916358378593,-0.41840206231298266,-0.7514680044106808,easy
roxanne's,-0.5474026753548172,0.7204919359353601,-0.31412313227441374,-0.08896414394865865,medium
mnds,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
linetim,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
est,-0.3098945412517413,-1.1714702631029321,-0.4238985423341529,-1.2018398176208758,easy
self-abuse,-0.3098945412517413,0.7204919359353601,-0.42404220908121804,-0.008480986794628314,medium
nuisanceswithout,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
whaanever,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
kirkpatrick,-0.5474026753548172,0.7204919359353601,-0.4203435180010797,-0.15596794645775355,medium
vulnerability,-0.07238640714866534,3.5584352344927983,-0.4235481502297972,1.93182494254325,hard
heyyy,-0.5474026753548172,-1.1714702631029321,-0.390024328340248,-1.33029206220468,easy
mau,-0.5474026753548172,-1.1714702631029321,-0.4216693741913087,-1.3502537521203233,easy
quits,0.8776461292636385,-1.1714702631029321,-0.4229497423034896,-0.45214084765550533,medium
locs,-0.5474026753548172,-1.1714702631029321,-0.3915337191216401,-1.3312441856707506,easy
lortabs,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
person,0.1651217269544106,-0.22548916358378593,-0.4241129919184086,-0.3056101776684472,medium
stated,0.4026298610574866,-0.22548916358378593,-0.42406888099201295,-0.15576225909182506,medium
south,1.1151542633667144,-1.1714702631029321,-0.424109641080676,-0.303052418209392,medium
olha,-0.5474026753548172,-0.22548916358378593,-0.3841357530055435,-0.7298528219215175,easy
current's,-0.5474026753548172,-0.22548916358378593,-0.3092832226154688,-0.6826358575953985,easy
ladykants,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
summercalvin,-0.5474026753548172,1.6664730354545063,2.446825332260101,2.2493664385077263,hard
democratic,0.1651217269544106,1.6664730354545063,-0.42406761737495585,0.8878679003739471,hard
guetta,-0.5474026753548172,-0.22548916358378593,-0.41623386365287934,-0.7501003050389625,easy
angeberprollrap,-0.5474026753548172,2.6124541349736523,2.446825332260101,2.846091166401508,hard
heal,0.1651217269544106,-1.1714702631029321,-0.4239035996040824,-0.9022028209234846,easy
enterno,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
tantalizing,0.1651217269544106,1.6664730354545063,-0.4185355802138925,0.8913575085398099,hard
mimms,-0.5474026753548172,-1.1714702631029321,-0.35527344330533894,-1.3083712094233033,easy
coin,0.1651217269544106,-1.1714702631029321,-0.42393586866855765,-0.9022231762442495,easy
blueprint,0.1651217269544106,-0.22548916358378593,-0.4231707492403061,-0.30501581113619153,medium
orphanage,-0.07238640714866534,0.7204919359353601,-0.4229253496178351,0.14204362138938406,medium
brunch,-0.07238640714866534,-1.1714702631029321,-0.42312456868634446,-1.051531501755073,easy
forgotten,0.6401379951605626,0.7204919359353601,-0.4240067032903088,0.5908217838975849,hard
stringing,1.1151542633667144,-0.22548916358378593,-0.4187847474490474,0.29703125174466166,hard
protections,1.1151542633667144,0.7204919359353601,-0.42346426222777367,0.8908041424564641,hard
glitters,0.1651217269544106,-0.22548916358378593,-0.4158712330590523,-0.30041127748406143,medium
white-bred,-0.5474026753548172,-0.22548916358378593,-0.4236466208945424,-0.7547762711340807,easy
xxxtentacion,-0.5474026753548172,0.7204919359353601,-0.4044570625526674,-0.14594677287461402,medium
kilo,-0.3098945412517413,-0.22548916358378593,-0.4219960262104912,-0.6039149828573238,medium
bleeder,-0.3098945412517413,-0.22548916358378593,-0.40096828542886986,-0.5906506872995033,medium
slackin,-0.5474026753548172,-0.22548916358378593,-0.20826044663788684,-0.6189107064936064,easy
eighty-some,-0.5474026753548172,0.7204919359353601,-0.42360850159828567,-0.15802749759425164,medium
couch,0.4026298610574866,-1.1714702631029321,-0.4239271093090521,-0.752397557430428,easy
jmr,-0.5474026753548172,-1.1714702631029321,-0.35989409000086103,-1.311285912627712,easy
feel,3.4902356043974745,-1.1714702631029321,-0.42411494458084653,1.1951451704558542,hard
chill-e,-0.5474026753548172,-0.22548916358378593,-0.42391602611444795,-0.754946211904169,easy
dope,1.1151542633667144,-1.1714702631029321,-0.42375954444938463,-0.30283157730976934,medium
treatmyself,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
coveri,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
surrender,0.8776461292636385,0.7204919359353601,-0.42388768776617636,0.7407169522826073,hard
joell,-0.5474026753548172,-1.1714702631029321,-0.34185900424544513,-1.2999093833868933,easy
yawnin',-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
assholes,-0.07238640714866534,0.7204919359353601,-0.42356154946204405,0.14164230662832317,medium
an'isn't,-0.5474026753548172,-0.22548916358378593,-0.42410906679079724,-0.7550679819322652,easy
aristotles,-0.3098945412517413,1.6664730354545063,2.446825332260101,2.3991865319189576,hard
wooh-ooh-ooh,-0.5474026753548172,0.7204919359353601,-0.4043214486456609,-0.14586122764353257,medium
raffi,-0.5474026753548172,-0.22548916358378593,-0.40808227230141797,-0.7449582825042896,easy
milkauskait,-0.5474026753548172,0.7204919359353601,2.446825332260101,1.6526417106139446,hard
peeping,0.6401379951605626,-0.22548916358378593,-0.42067456476930337,-0.00380103154439216,medium
perish,-0.3098945412517413,-0.22548916358378593,-0.42274807743718346,-0.604389376652124,medium
tiempos,-0.5474026753548172,-0.22548916358378593,-0.3277805954669827,-0.6943039974632882,easy
conservative,1.1151542633667144,1.6664730354545063,-0.42405054157785993,1.4871590454289787,hard
prettier,-0.07238640714866534,-0.22548916358378593,-0.42274807743718346,-0.45456928324089263,medium
toolate,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
patient,0.1651217269544106,-0.22548916358378593,-0.4240723371727019,-0.3055845326612882,medium
heart,1.8276786656759423,-1.1714702631029321,-0.4241070058708816,0.14640952431422355,medium
nesi,-0.5474026753548172,-0.22548916358378593,-0.2840749126623386,-0.666734459665683,easy
bisness,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
digger's,-0.5474026753548172,-0.22548916358378593,-0.35842436485056905,-0.7136340823416809,easy
luftbahn,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
bluest,1.3526623974697904,-1.1714702631029321,-0.40523327373092866,-0.14132511526075364,medium
stardom,-0.3098945412517413,-0.22548916358378593,-0.4217888723981637,-0.6037843102652857,medium
inch,0.1651217269544106,-1.1714702631029321,-0.42402817118824704,-0.9022814006590645,easy
pokuase,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
unwelcome,-0.07238640714866534,0.7204919359353601,-0.42204218956005224,0.1426007186140908,medium
o-o-o-onl-why-why,-0.5474026753548172,3.5584352344927983,-0.4118520773108025,1.6395626366674159,hard
trousers',-0.5474026753548172,-0.22548916358378593,-0.4235481502297972,-0.7547141558543404,easy
mists,0.4026298610574866,-1.1714702631029321,-0.41988039013017037,-0.7498448876127031,easy
love,1.8276786656759423,-1.1714702631029321,-0.4241167357371985,0.14640338671609043,medium
forninst,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
gurgle,0.6401379951605626,-0.22548916358378593,-0.403466788339634,0.007053631104651243,medium
orde,-0.5474026753548172,-1.1714702631029321,-0.4098377635893702,-1.3427903740247402,easy
floss,0.1651217269544106,-1.1714702631029321,-0.42222104835297974,-0.9011414678605196,easy
doo-ooh,-0.5474026753548172,-0.22548916358378593,-0.42293522759760194,-0.7543275243549344,easy
faded-,-0.5474026753548172,-0.22548916358378593,-0.42358655171592186,-0.7547383795057117,easy
flooding,0.6401379951605626,-0.22548916358378593,-0.4238134007478236,-0.00578100878298368,medium
sherane,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
y,-0.07238640714866534,-1.1714702631029321,-0.4240942480445026,-1.0521431753407664,easy
pruneyard,-0.5474026753548172,-0.22548916358378593,-0.1980623065230492,-0.6124777213228217,easy
abide,-0.07238640714866534,-0.22548916358378593,-0.4233832362489494,-0.45496994131885327,medium
close-shut,-0.5474026753548172,-0.22548916358378593,-0.4240608927745917,-0.7550375937704654,easy
coo-hoo-lin,-0.5474026753548172,0.7204919359353601,-0.4210340399166512,-0.15640352757283454,medium
tropic,0.1651217269544106,-0.22548916358378593,-0.41988039013017037,-0.3029402531301525,medium
flatters,-0.3098945412517413,-0.22548916358378593,-0.40947339329653226,-0.5960157079966588,medium
splinter,0.4026298610574866,-0.22548916358378593,-0.42261875232276264,-0.1548475181567163,medium
four,0.1651217269544106,-1.1714702631029321,-0.4241126102251294,-0.9023346647901691,easy
a-workin',-0.5474026753548172,0.7204919359353601,-0.4225090934362039,-0.1573339910995702,medium
branford,-0.5474026753548172,-0.22548916358378593,-0.41076783994615845,-0.7466523381496537,easy
resembling,-0.3098945412517413,0.7204919359353601,-0.4232539856191072,-0.007983775559449659,medium
camelot-,-0.5474026753548172,0.7204919359353601,-0.4210472606410708,-0.15641186720370648,medium
azucar,-0.5474026753548172,0.7204919359353601,-0.3321035658850048,-0.10030619862516965,medium
brown-,-0.5474026753548172,-1.1714702631029321,-0.4240929328111169,-1.3517825325142176,easy
achieving,-0.3098945412517413,0.7204919359353601,-0.42385279139350973,-0.008361502147193538,medium
siguiente,-0.5474026753548172,-0.22548916358378593,-0.17447356504003333,-0.5975979469277896,medium
bianco,-0.5474026753548172,-0.22548916358378593,-0.41623386365287934,-0.7501003050389625,easy
silks,0.1651217269544106,-1.1714702631029321,-0.41947553471371674,-0.899409598291296,easy
about,1.3526623974697904,-0.22548916358378593,-0.4241199352657221,0.4434859095253233,hard
rb,-0.3098945412517413,-1.1714702631029321,-0.4235481502297972,-1.201618790336891,easy
stank,-0.07238640714866534,-1.1714702631029321,-0.4191367971045052,-1.0490160160722353,easy
lucas',-0.5474026753548172,-0.22548916358378593,-0.42388768776617636,-0.7549283360785632,easy
cadillac,-0.5474026753548172,0.7204919359353601,-0.4231707492403061,-0.15775136347610386,medium
klane,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
sleep,0.8776461292636385,-1.1714702631029321,-0.42409544584738446,-0.45286355726970917,medium
jules,-0.5474026753548172,-0.22548916358378593,-0.4234789528303423,-0.7546705061457134,easy
mylo,-0.5474026753548172,-0.22548916358378593,-0.40096828542886986,-0.7404707807107348,easy
gniht,-0.5474026753548172,-1.1714702631029321,2.446825332260101,0.45919225482638043,hard
chevrolet,-0.5474026753548172,0.7204919359353601,-0.42343276777364547,-0.15791664472547504,medium
la--,-0.5474026753548172,-1.1714702631029321,-0.42409544584738446,-1.351784117737098,easy
kicked,1.3526623974697904,-0.22548916358378593,-0.42400146128555316,0.4435606428932677,hard
duss,-0.5474026753548172,-1.1714702631029321,-0.25720559003787813,-1.246510023099497,easy
allround,-0.5474026753548172,-0.22548916358378593,-0.37619209056563396,-0.7248419609113509,easy
sans,-0.5474026753548172,-1.1714702631029321,-0.4233657656218065,-1.3513238355662607,easy
kstylis,-0.5474026753548172,-0.22548916358378593,2.446825332260101,1.0559169827201627,hard
overflow,0.4026298610574866,0.7204919359353601,-0.4229497423034896,0.4416684213095957,hard
dj's,-0.5474026753548172,-1.1714702631029321,-0.41936785653330516,-1.3488019551458243,easy
pool-stick,-0.5474026753548172,-0.22548916358378593,-0.424009806388825,-0.7550053684864071,easy
pricked,1.1151542633667144,-0.22548916358378593,-0.4158712330590523,0.29886909616086427,hard
pioneer,0.6401379951605626,0.7204919359353601,-0.4237679925587997,0.5909723625892496,hard
hov',-0.5474026753548172,-1.1714702631029321,-0.41675967801392855,-1.3471567165484946,easy
angeles,-0.5474026753548172,0.7204919359353601,-0.42406761737495585,-0.15831710775352917,medium
objection,0.4026298610574866,0.7204919359353601,-0.4236337345750972,0.441236959092894,hard
ferlin,-0.5474026753548172,-0.22548916358378593,-0.2532314117276224,-0.6472783841564412,easy
jerries,-0.3098945412517413,-0.22548916358378593,-0.30399779825988454,-0.529481719336979,medium
tangerine,0.4026298610574866,0.7204919359353601,-0.42082870933085526,0.4430063685731217,hard
fireplace,-0.3098945412517413,-0.22548916358378593,-0.42329395535460757,-0.6047337163560607,easy
